Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,Compound,Positive,Negative,Neutral,Sentimento
10120,3,0,3,0,1,hoes be making twerk videos talking bout just playing around bitch you know you was serious,-0.5106,0.09,0.256,0.653,Negativo
17293,3,0,3,0,1,rt pizzabeforehoes move dat muscle hoe tell me watchu mad,-0.4939,0.0,0.262,0.738,Negativo
24753,3,0,3,0,1,negro always falling asleep on me,-0.1531,0.0,0.242,0.758,Negativo
13403,3,0,3,0,1,my moms younger brothers gonna come disrespect my mom amp call her a bitch amp my cousins gonna tell my mom to stfu wth,-0.875,0.0,0.333,0.667,Negativo
16321,3,0,1,2,2,rt kaprecesun where my favorite jiggers at satisfiedx,0.4588,0.3,0.0,0.7,Positivo
22212,3,0,3,0,1,these bum ass bitches on my block,-0.8834,0.0,0.72,0.28,Negativo
19200,3,0,3,0,1,rt collegefession guy tells me he doesnt eat pussy and all of the sudden i dont suck dick anymore centeral washington university,0.6259,0.212,0.0,0.788,Positivo
24964,3,0,3,0,1,son of a bitch i hope i dont get the e bola before i can ride my harley at sturgis,-0.2263,0.147,0.193,0.66,Negativo
12555,3,2,1,0,0,kip tokuda yellow guy working to niggerize the seattle pd died too bad theres another pos hiding in the wings to replace him,-0.8519,0.0,0.317,0.683,Negativo
17266,3,0,3,0,1,rt pedroballout new years eve bitches be like drunkinlove beyonce,-0.34,0.174,0.271,0.556,Negativo
14815,3,0,3,0,1,rt breebgorgeous females now a days dont like to do anything freaky because you niggas gossip about it like bitches,-0.9139,0.0,0.531,0.469,Negativo
15365,3,2,1,0,0,rt niggas always wanna talk about how god is against gays what about that pussy you was eating last night aint god,0.2023,0.164,0.094,0.742,Positivo
13187,3,1,2,0,1,model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties,-0.2263,0.067,0.107,0.826,Negativo
23501,3,0,3,0,1,yall be giving the pooest bitches so much hype stop it,-0.6077,0.143,0.38,0.477,Negativo
2816,6,0,5,1,1,callmerenee wussup bitch,-0.5859,0.0,0.655,0.345,Negativo
1325,3,0,0,3,2,golden oreos regular oreos yes,0.4019,0.403,0.0,0.597,Positivo
3266,6,4,1,1,0,jus wanted to let know hope the hurricane kills your soca sunday trash lordwillin,-0.1531,0.158,0.19,0.652,Negativo
10889,3,0,0,3,2,i just want vanilla oreos,0.0772,0.302,0.0,0.698,Positivo
2793,3,0,3,0,1,beechhd oh you mean like how you started to be a cunt to jp about something that has nothing to do with you,0.0258,0.162,0.121,0.717,Neutro
4551,3,1,2,0,1,plasticdom can we plz go to starbucks and do that ebola sounds like a really ghetto hood name tbh,0.4215,0.192,0.0,0.808,Positivo
25260,6,0,6,0,1,yo bitch whippin in the early morning,-0.5859,0.0,0.388,0.612,Negativo
645,3,2,1,0,0,fuck you you pussy ass hater go suck a dick and die quick someone to me in youtube comments i think wed be good friends,-0.9313,0.147,0.487,0.367,Negativo
24214,3,0,0,3,2,cleaned all the bird nests out of the downspouts and ready for more rain the baby birds are out now respect the birdsand bees,0.6808,0.203,0.0,0.797,Positivo
24172,3,0,3,0,1,bitches that dont eat meat are likely to develop mental illness,-0.765,0.0,0.423,0.577,Negativo
7806,3,0,3,0,1,all my bitches love me all my all my bitches love me all my bitches love me you aint fuckin with my dougie vivaalakatyy,0.2263,0.298,0.277,0.426,Positivo
22291,3,0,3,0,1,these little girls at simons were telling me they like my huf socks bitch go home amp do your homework,-0.3182,0.103,0.156,0.741,Negativo
13204,3,0,3,0,1,money cant buy you love so i dont pay for no pussy,-0.2277,0.233,0.227,0.539,Negativo
22260,3,0,3,0,1,these hoes getting outta hand mane,0.4939,0.39,0.0,0.61,Positivo
9004,3,0,3,0,1,do we love these,0.6369,0.583,0.0,0.417,Positivo
19672,3,0,3,0,1,rt ilywhitesiders jacob needs to stop being a little bitch and follow me on instagram,-0.6915,0.0,0.322,0.678,Negativo
13992,3,0,3,0,1,one time in high school this girl told my friend that he needed proactive so he told her she needed weight watchers hahaha bitch,0.7003,0.287,0.114,0.599,Positivo
13926,3,0,2,1,1,ole girl really told me she doesnt care if her boyfriend has hoes this is whats wrong with our generation,-0.6935,0.0,0.241,0.759,Negativo
7888,3,1,2,0,1,almost everyone i met in paris was absolute trash and if they support a republican government i hope they fucking die,0.1045,0.226,0.169,0.605,Positivo
2180,3,0,0,3,2,cont also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns,0.0,0.0,0.0,1.0,Neutro
25117,3,0,1,2,2,trash rt vibemagazine can the notorious son cj wallace rap watch amp vote here,-0.4404,0.0,0.182,0.818,Negativo
9186,3,0,3,0,1,either yall niggas just hella funny or she just tryna hoe around the block but you know,-0.1415,0.106,0.185,0.709,Negativo
21392,3,0,2,1,1,so basically i reflected a lot on how for now i make fire my bitch day to day,-0.7351,0.0,0.323,0.677,Negativo
22791,3,1,2,0,1,tyga and drake two light skin bitches but if had to choose in a fight i would go with the guy from compton over the one from toronto,-0.705,0.0,0.196,0.804,Negativo
7058,3,1,2,0,1,prihncess fuck you bitch,-0.8074,0.0,0.785,0.215,Negativo
17058,3,0,3,0,1,rt nochillpaz the only girls that care about being a guys wcw are hoes,0.4939,0.211,0.0,0.789,Positivo
25227,3,0,0,3,2,wondertrade is the best pokemon feature ever i just got a level japanese wobbuffet for a level beginning area trash pokemon,0.6369,0.198,0.0,0.802,Positivo
1068,3,0,3,0,1,rt esckmotrent i swear niggas use to step one foot off the bus and bitches would be like nextttt,-0.6124,0.104,0.312,0.583,Negativo
21027,3,1,2,0,1,so to dat bitch ass nigga in alabama who wanna kill me goodlucc,-0.9226,0.0,0.551,0.449,Negativo
17065,3,0,3,0,1,rt nohoesnextdoor when you make a beat with a pencil in class and the teacher says keep making that trash ass beat and ill fail you,-0.8689,0.0,0.318,0.682,Negativo
16846,3,0,2,1,1,rt how ghetto girls start their fights,-0.4019,0.0,0.31,0.69,Negativo
2154,3,1,2,0,1,this niggah yanni like hangin up on niggahs in mid sentence,0.4215,0.297,0.0,0.703,Positivo
6528,3,0,1,2,2,karmendanielle aka he wanna keep you warm shoulda just introduced himself coons,0.2263,0.147,0.0,0.853,Positivo
21291,3,1,2,0,1,shyyyyyt hours aint no hoe this plus overtime and benefits sounds real good to,0.7497,0.402,0.0,0.598,Positivo
15298,9,1,8,0,1,rt dasianah the most ghetto bitches be pregnant af smh poor kids,-0.8617,0.0,0.516,0.484,Negativo
19699,3,0,3,0,1,rt ispeaksarcasms the nigga with no future always have the most hoes,-0.296,0.0,0.167,0.833,Negativo
29,3,0,3,0,1,i spend my money how i want bitch its my business,-0.5423,0.107,0.314,0.579,Negativo
5976,3,0,3,0,1,dappermuke i stick up for my fam dont disrespect the pouch my nigguh and awe,0.3252,0.152,0.0,0.848,Positivo
8935,3,2,1,0,0,delete now you bitch ass nigga rt quannyquan if the redskins beat us i will delete my fucking ig,-0.8074,0.0,0.313,0.687,Negativo
6780,3,0,3,0,1,longbongchris same here nigga the minute it dropped i got it fuck with our team bitch,-0.8074,0.0,0.36,0.64,Negativo
11355,3,2,1,0,0,i wasnt calling you a faggot but you are one lol,0.7147,0.46,0.0,0.54,Positivo
5441,3,0,3,0,1,beautifulkeezy bitch i died when i read that,-0.8126,0.0,0.649,0.351,Negativo
1457,3,0,3,0,1,ive sounded like a fag the last few days your emotions are inspiring,0.296,0.305,0.178,0.517,Positivo
11860,3,0,3,0,1,if she aint talkin to you then who she talking to cus you know bitches cant stop talking trustissues,-0.461,0.083,0.171,0.746,Negativo
14666,3,0,3,0,1,rt basedgodjaspoo vintagemonroe beat the pussy in so well her shit still hurting from a week ago,-0.589,0.123,0.294,0.583,Negativo
21907,3,0,3,0,1,thats a legal tackle faggot rt pprichhill seriously,-0.6808,0.129,0.526,0.345,Negativo
14164,3,0,3,0,1,photo happy friday glamazon ladykimora rupaulsdragrace welovequeens,0.5719,0.381,0.0,0.619,Positivo
24189,3,0,3,0,1,but at the same time she hates me so i dont wanna trust her bitch ass,-0.9625,0.0,0.617,0.383,Negativo
18063,4,0,1,3,2,rt thefakeespn red hot chili peppers with the longest nipslip in super bowl half time show history,0.5994,0.196,0.0,0.804,Positivo
22682,3,0,0,3,2,today is fun but tuesday will be awesome iu v michiganst hoosiers,0.8316,0.464,0.0,0.536,Positivo
14577,3,0,2,1,1,rt athietechamp destroying a team that talked trash before the game gtgt,-0.5574,0.0,0.265,0.735,Negativo
1524,3,0,3,0,1,i got money guns gold bitches nd stacks nigga fuck this net beef have my shooters get at a bring dat friday den,-0.8126,0.0,0.28,0.72,Negativo
24471,3,0,0,3,2,i dont think women should wear flesh tone colored pants lol,0.4215,0.237,0.0,0.763,Positivo
982,3,0,3,0,1,ugh bitch i love you amp that a s s your just simply flawless i remember when you cute a peice of your hair hella short,0.5994,0.327,0.206,0.467,Positivo
1006,3,1,2,0,1,rt when a dyke get pregnant by mistake gtgtgtgtgt,-0.34,0.0,0.255,0.745,Negativo
6201,3,0,0,3,2,gln capotej do you think the guinea pig was okay,0.2263,0.174,0.0,0.826,Positivo
15437,7,0,7,0,1,rt dvpedreams if her pussy got over body counts its only have lives,0.0,0.0,0.0,1.0,Neutro
19418,3,0,3,0,1,rt femaies nah go talk to ur hoes since u dont wanna text back n shit,-0.6124,0.0,0.294,0.706,Negativo
15656,3,0,0,3,2,rt funnypicsdepot this the i play soccer cheat on girls and wear khaki coloured cargos haircut,-0.1531,0.13,0.163,0.707,Negativo
20758,3,0,3,0,1,rt whatupwxll vivalakash got dhem hoes,0.0,0.0,0.0,1.0,Neutro
9801,3,0,3,0,1,got myself a new job bitches,-0.5994,0.0,0.494,0.506,Negativo
8316,3,0,3,0,1,bitches swear up and down they pussy the best but aint,0.0129,0.184,0.251,0.565,Neutro
3809,3,0,3,0,1,juicemanltf shut up pussy,0.0,0.0,0.0,1.0,Neutro
22618,3,1,0,2,2,this target is ghetto but whatever,0.0,0.0,0.0,1.0,Neutro
16027,3,0,0,3,2,rt itschee whipped,0.0,0.0,0.0,1.0,Neutro
15567,3,0,3,0,1,rt flyboysmooth man yall hoes gotta chill with this going natural bullshit its only a few who can actually pull it off but the rest,-0.1655,0.067,0.092,0.841,Negativo
11410,3,0,1,2,2,i would bitch about the weather being bipolar but im just gonna appreciate how nice it is instead,0.705,0.307,0.101,0.592,Positivo
346,3,0,0,3,2,itrapwatermelon tweety bird tho,0.0,0.0,0.0,1.0,Neutro
295,4,0,4,0,1,geewillikers ass slapping is one the greatest things haha i slapped a girl on the ass she got mad i aint get pussy for a week,-0.4588,0.209,0.297,0.494,Negativo
6607,3,0,3,0,1,kiefferjason am done are acting like a little bitch my year old nephew realer then your scary ass sunset is not a time u dumb fuck,-0.4862,0.228,0.289,0.482,Negativo
5247,3,0,0,3,2,hahamonkey feeti like itbut realfeet are magical on a backit smoothes every nook and cranny of tightness,0.3612,0.143,0.0,0.857,Positivo
6846,3,0,0,3,2,lmaoo abo crusty hands,0.0,0.0,0.0,1.0,Neutro
10703,3,0,0,3,2,i hate hashtag activism no lie i think of it is trash,-0.7096,0.0,0.424,0.576,Negativo
4409,3,1,2,0,1,nobeeetch faggot ass fucking snitch,-0.836,0.0,0.725,0.275,Negativo
12128,3,0,0,3,2,international police operation disrupts shylock banking trojan computerworld the guardianinternational poli,-0.4767,0.0,0.237,0.763,Negativo
25281,3,0,3,0,1,you know what your doing when you favorite a tweet tryna cheat ass bitch haha,-0.6486,0.237,0.407,0.356,Negativo
14042,3,0,3,0,1,open mouf kissing my nig nobetternoworst lolsam love him some kissing smh,0.8834,0.53,0.105,0.365,Positivo
9078,3,0,0,3,2,done for the yankees,0.0,0.0,0.0,1.0,Neutro
24597,3,0,1,2,2,is she choking it i want a pet monkey,-0.4019,0.14,0.323,0.538,Negativo
4666,3,2,1,0,0,richxinxflavor im not a fag gtfo,0.3724,0.39,0.0,0.61,Positivo
4413,3,0,0,3,2,nomeekjustmilz if they trash in yr or hell waive it lol,-0.4215,0.171,0.28,0.549,Negativo
2857,3,0,3,0,1,who all in that hoe,0.0,0.0,0.0,1.0,Neutro
6814,3,0,0,3,2,yellow is even better,0.4404,0.492,0.0,0.508,Positivo
12767,3,0,3,0,1,lil cuz need to help a bitch out,-0.2732,0.235,0.33,0.435,Negativo
24676,3,1,2,0,1,lmfaoooo rt harleyyyquinn wiz is a perfect example of how fame can get you bitches he looks like your typical tweaker homeless woman,0.6369,0.294,0.126,0.581,Positivo
5185,3,0,3,0,1,trillbain this bitch has brain damage,-0.7906,0.0,0.636,0.364,Negativo
11605,3,1,2,0,1,im late as hellniggas really hating cuz these hoes want that lightskin dude in jail yall crazy,-0.6901,0.061,0.281,0.657,Negativo
21345,3,0,2,1,1,smashed a werewolf chick and thought she was related to dominiquepurdy so i felt guilty but then later discovered he didnt know the ho,-0.2591,0.0,0.089,0.911,Negativo
15156,3,0,2,1,1,rt crownher takes a ho bath rt hes terrified of water how tf does he wash himself everyday lol,-0.296,0.123,0.175,0.702,Negativo
2211,3,0,3,0,1,rt lovemedarlingg how many hoes do you really have,0.0,0.0,0.0,1.0,Neutro
11775,3,0,3,0,1,if iamshady didnt know i love your coon ass cuz,-0.7825,0.0,0.495,0.505,Negativo
11501,3,0,3,0,1,im a pull up eat on that pussy and dip,0.0,0.0,0.0,1.0,Neutro
24225,3,1,2,0,1,curiosity killed the cat bitches gunna die out here just to see my head game,-0.9231,0.0,0.506,0.494,Negativo
12994,3,0,3,0,1,lovin hoes but thats same bitch we put the pipe in she suckin dick thats the same bitch you give goodnight kiss,-0.9209,0.101,0.406,0.492,Negativo
15016,3,0,3,0,1,rt chef i rather see wifey happy then see a hoe naked common sense niggas treat hoes better then the one that loves them and been,0.891,0.378,0.07,0.552,Positivo
15466,3,0,3,0,1,rt bitch you got too many teeth in your mouth,-0.5859,0.0,0.297,0.703,Negativo
18399,6,0,0,6,2,rt vincesports best collegegameday sign ever the dakness is spreading charlie murphys true hollywood stories chappelleshow,0.7906,0.333,0.0,0.667,Positivo
3053,3,0,2,1,1,davethegaybaby no problem remembering all those quirks can be a real bitch,-0.8271,0.0,0.521,0.479,Negativo
15101,3,1,2,0,1,rt coleymonique all the niggas in the world why tf do bitches mess with their friends nigga,-0.6908,0.124,0.353,0.522,Negativo
6462,3,0,0,3,2,jonsweethearts how are you argie,0.0,0.0,0.0,1.0,Neutro
7283,3,0,3,0,1,stephentaylor jproskowglobal so they could complain about racial profiling im sure bloody twats,-0.5209,0.128,0.315,0.557,Negativo
8005,6,0,6,0,1,any pregnant bitches at centreville i should know about in about to move there next idk i dont go to cville,-0.6486,0.0,0.238,0.762,Negativo
17728,3,0,3,0,1,rt skrawberry oh i wouldve stood up fall back hoe,0.0,0.0,0.0,1.0,Neutro
20818,3,0,3,0,1,rt we all know dumb bitches like this,-0.6908,0.17,0.49,0.34,Negativo
12339,3,0,3,0,1,jammin these sad songs smoking squares thinking bout bitches,-0.7906,0.0,0.5,0.5,Negativo
22502,3,0,3,0,1,this fat bitch turnt for some ice cream not gon lie i would be too,-0.5859,0.0,0.226,0.774,Negativo
18722,3,1,2,0,1,rt keep ur bitch on a leash,-0.5859,0.0,0.432,0.568,Negativo
21495,3,2,1,0,0,some of these hood negros dont deserve bail money the way they be visiting jail,0.0,0.0,0.0,1.0,Neutro
11514,3,0,3,0,1,im about to start a bad bitch mentoring association bc girl youre a bad bitch dont let anybody tell ya other wise,-0.91,0.095,0.446,0.459,Negativo
16598,3,0,3,0,1,rt lilbyrdy if you only star tweets in hopes that you will magically get pussygood luck and keep it up,0.7003,0.244,0.0,0.756,Positivo
3372,6,0,6,0,1,gorgeouscamry itsdesha man get yo bitch ass out my mf mentions man with all tht bs u trippin,-0.8074,0.0,0.327,0.673,Negativo
14254,4,0,4,0,1,probably saved kingborgmans ass today about out gas in a diesel what would you do without your redneck,-0.1779,0.131,0.164,0.704,Negativo
12297,3,0,3,0,1,its winter up this bitch,-0.6705,0.0,0.529,0.471,Negativo
15943,3,0,3,0,1,rt good pussy will make a nigga cum quick shit be over faster than a vine video,-0.1779,0.149,0.185,0.667,Negativo
8604,3,0,3,0,1,cancel that bitch like ninooo,-0.5106,0.243,0.563,0.194,Negativo
6645,3,0,3,0,1,kiefferjason mfka what ok bitch we going to see your a funny mother fucker,-0.6124,0.23,0.365,0.405,Negativo
10494,3,0,3,0,1,i dont hit women but id slap tf out a bitch no close fisted business though thats some cowardly shit,-0.9468,0.061,0.522,0.417,Negativo
2411,3,0,0,3,2,abelsmasochist youre not ghetto tho you can live in the hood and not be ghetto facts,0.0,0.0,0.0,1.0,Neutro
8407,3,0,3,0,1,brie said we were together since before we were born you guys are twins duh bitch omg who wrote the script bellatwins,-0.5859,0.0,0.153,0.847,Negativo
25135,3,0,3,0,1,u know u watch too much gay porn when u refer to boy butts as man ass or boy pussy bc me in my head,-0.5423,0.0,0.143,0.857,Negativo
16453,3,0,2,1,1,rt kushdace so to them side hos that know they the side hos we need more of ya,0.0,0.0,0.0,1.0,Neutro
22863,3,0,3,0,1,ungrateful shit lol rt djsydneylove is sending for me in a uber the new way of tryna pay for pussy cuz lol pls dont,-0.2732,0.216,0.251,0.533,Negativo
11678,3,0,3,0,1,im so glad i dont wake up lookin like one those medusa lookin bitches,0.2247,0.294,0.198,0.508,Positivo
13929,3,0,3,0,1,omfg im about to murk a bitch all i see is red dude,-0.5859,0.0,0.275,0.725,Negativo
16741,3,0,3,0,1,rt mannycovarrubia it aint nothing to cut that bitch,-0.66,0.0,0.436,0.564,Negativo
20638,3,0,3,0,1,rt tinatbh rt if u a broke bitch with expensive taste,-0.765,0.0,0.485,0.515,Negativo
20235,3,0,3,0,1,rt ohuhwhoops stacys mom doesnt have shit going ontwitter bitches have it all,-0.2444,0.164,0.219,0.617,Negativo
5756,3,0,3,0,1,beenlame fucktravonn faggot,-0.6597,0.0,0.688,0.312,Negativo
9465,3,0,0,3,2,from the archives my favorite bondage essay on thunderball the story of a shy kid and,0.25,0.167,0.111,0.722,Positivo
1368,3,0,3,0,1,sleep over with guys doesnt mean we gonna fuck trust youre a bitch for denying them pussy,-0.7506,0.132,0.388,0.48,Negativo
19192,3,0,3,0,1,rt cocalove bitch be working and keep singing like she aint never bust a move,-0.3182,0.137,0.208,0.656,Negativo
19179,3,0,3,0,1,rt christeaa cant turn a hoe into a house wife babbyyy,0.0,0.0,0.0,1.0,Neutro
7931,3,0,3,0,1,anacortes bucks got racks like a black bitch dwammm,-0.3182,0.203,0.309,0.488,Negativo
19402,3,0,3,0,1,rt eternalhbic if u got cotton mouth u can eat my pussy,0.0,0.0,0.0,1.0,Neutro
6001,3,0,3,0,1,true dat nig,0.4215,0.583,0.0,0.417,Positivo
2190,3,0,3,0,1,teachers call you a pussy for not doing senior skip day,0.0,0.0,0.0,1.0,Neutro
11014,3,0,3,0,1,i love when girls pass up the guys who want something real and to treat them right for the guy who just uses em cuz then they bitch about it,0.5267,0.222,0.103,0.676,Positivo
